ID	temps	pos	U	temp.	couple
12	1661.36	4.62	11.8	36.0	-3.1
13	1661.36	-87.05	11.6	33.0	-2.3
14	1661.36	76.0	11.8	33.0	1.6
15	1661.36	35.65	11.8	33.0	1.6
21	1661.36	-0.75	11.7	38.0	3.1
22	1661.36	-4.53	11.7	37.0	-4.7
23	1661.36	-92.44	11.7	34.0	3.9
24	1661.36	86.73	11.6	37.0	-8.6
25	1661.36	27.21	11.3	37.0	0.8
31	2939.47	-5.23	11.4	42.0	-3.9
32	2939.47	8.92	11.5	42.0	3.1
33	2939.47	-0.66	11.5	39.0	2.3
34	2939.47	3.47	11.6	44.0	-5.5
35	2939.47	-2.59	11.7	42.0	1.6
36	2939.47	-2.79	11.8	43.0	-0.8
37	2939.47	-9.3	12.0	54.0	-0.0
41	2939.47	-2.84	11.4	39.0	0.0
42	2939.47	1.08	11.4	37.0	-0.0
43	2939.47	-1.36	11.3	37.0	-0.0
44	2939.47	-44.53	11.4	37.0	0.0
51	2939.47	-6.0	11.7	38.0	-0.0
52	2939.47	-11.45	11.4	38.0	-0.0
53	2939.47	-3.82	11.1	37.0	-0.0
54	2939.47	-36.44	11.2	38.0	-0.0
11	2939.47	18.42	11.6	40.0	-2.3
12	2939.47	4.7	11.8	39.0	-2.3
13	2939.47	-86.62	11.6	37.0	1.6
14	2939.47	76.09	11.8	36.0	2.3
15	2939.47	35.65	11.8	38.0	1.6
21	2939.47	-1.45	11.7	44.0	-3.1
22	2939.47	-4.18	11.8	40.0	-1.6
23	2939.47	-92.53	11.8	37.0	3.1
24	2939.47	87.34	11.7	37.0	-3.1
25	2939.47	27.3	11.3	42.0	1.6
31	5161.4	-3.82	11.3	47.0	-6.3
32	5161.4	-1.36	11.4	47.0	-3.9
33	5161.4	-1.1	11.4	40.0	-1.6
34	5161.4	2.24	11.5	52.0	-11.7
35	5161.4	2.07	11.6	44.0	-3.9
36	5161.4	7.77	11.8	47.0	0.0
37	5161.4	-4.9	12.1	60.0	-0.0
41	5161.4	-5.47	11.4	40.0	0.0
42	5161.4	7.67	11.4	38.0	-0.0
43	5161.4	-5.58	11.3	37.0	-0.0
44	5161.4	-46.11	11.4	38.0	0.0
51	5161.4	-1.78	11.6	39.0	6.2
52	5161.4	0.07	11.3	39.0	8.9
53	5161.4	-15.43	11.0	38.0	-2.7
54	5161.4	-69.76	11.1	39.0	25.3
11	5161.4	19.03	11.6	41.0	3.1
12	5161.4	4.62	11.8	40.0	-2.3
13	5161.4	-87.05	11.6	37.0	-2.3
14	5161.4	76.18	11.8	37.0	3.1
15	5161.4	35.65	11.8	38.0	1.6
21	5161.4	-0.75	11.7	45.0	3.1
22	5161.4	-4.09	11.8	41.0	-0.8
23	5161.4	-92.44	11.8	38.0	3.9
24	5161.4	87.16	11.7	37.0	-4.7
25	5161.4	27.21	11.3	43.0	0.8
31	5210.0	-3.82	11.3	47.0	-6.3
32	5210.0	-1.27	11.4	47.0	-3.1
33	5210.0	-1.01	11.4	40.0	-0.8
34	5210.0	2.33	11.6	51.0	-10.9
35	5210.0	2.24	11.6	44.0	-2.3
36	5210.0	7.77	11.7	47.0	0.0
37	5210.0	-4.9	12.0	60.0	-7.0
41	5210.0	-11.19	11.4	40.0	0.0
42	5210.0	7.58	11.3	37.0	-0.0
43	5210.0	-6.02	11.2	37.0	-0.0
44	5210.0	-37.32	11.3	38.0	0.0
51	5210.0	-9.34	11.6	39.0	-0.0
52	5210.0	4.37	11.3	38.0	-0.0
53	5210.0	-15.78	11.0	37.0	-0.0
54	5210.0	-30.11	11.0	39.0	-0.0
11	5210.0	19.03	11.6	41.0	3.1
12	5210.0	4.7	11.8	40.0	-2.3
13	5210.0	-87.05	11.6	37.0	-2.3
14	5210.0	76.18	11.8	37.0	3.1
15	5210.0	35.65	11.8	38.0	1.6
21	5210.0	-0.84	11.7	45.0	2.3
22	5210.0	-4.0	11.8	41.0	-0.0
23	5210.0	-92.44	11.8	38.0	3.9
24	5210.0	87.25	11.7	37.0	-3.9
25	5210.0	27.21	11.3	43.0	0.8
31	5308.79	-3.82	11.3	47.0	-6.3
32	5308.79	-1.63	11.4	47.0	-6.3
33	5308.79	-0.75	11.4	40.0	1.6
34	5308.79	2.33	11.5	51.0	-10.9
35	5308.79	2.24	11.6	44.0	-2.3
36	5308.79	-3.67	11.8	45.0	-100.0
37	5308.79	-5.78	12.1	54.0	-12.5
41	5308.79	-11.19	11.4	40.0	0.0
42	5308.79	9.25	11.3	38.0	-0.0
43	5308.79	-6.02	11.2	37.0	-0.0
44	5308.79	-38.02	11.3	38.0	0.0
51	5308.79	-7.93	11.6	39.0	-0.0
52	5308.79	6.75	11.3	38.0	-0.0
53	5308.79	-15.78	11.0	37.0	-0.0
54	5308.79	-31.96	11.1	39.0	-0.0
11	5308.79	19.12	11.6	41.0	3.9
12	5308.79	4.7	11.8	40.0	-2.3
13	5308.79	-87.05	11.6	37.0	-2.3
14	5308.79	76.18	11.8	37.0	3.1
15	5308.79	35.65	11.8	38.0	1.6
21	5308.79	-0.75	11.7	45.0	3.1
22	5308.79	-4.09	11.8	40.0	-0.8
23	5308.79	-92.44	11.8	38.0	3.9
24	5308.79	87.25	11.7	37.0	-3.9
25	5308.79	27.21	11.3	43.0	0.8
31	5612.78	-12.44	11.0	48.0	-12.5
32	5612.78	-1.89	11.3	47.0	-8.6
33	5612.78	-1.1	11.4	40.0	-1.6
34	5612.78	6.9	11.5	52.0	-8.6
35	5612.78	2.07	11.6	45.0	-3.9
36	5612.78	11.88	11.8	48.0	0.0
37	5612.78	-5.78	12.0	49.0	-0.0
41	5612.78	-3.1	11.4	40.0	0.0
42	5612.78	9.16	11.4	38.0	-0.0
43	5612.78	-12.88	11.2	37.0	-0.0
44	5612.78	-47.96	11.4	38.0	0.0
51	5612.78	-1.6	11.6	39.0	-0.0
52	5612.78	7.19	11.3	38.0	-0.0
53	5612.78	-14.11	11.0	38.0	-0.0
54	5612.78	-36.18	11.1	39.0	-0.0
11	5612.78	19.03	11.6	41.0	3.1
12	5612.78	4.62	11.8	40.0	-3.1
13	5612.78	-86.97	11.6	37.0	-1.6
14	5612.78	76.35	11.8	37.0	4.7
15	5612.78	35.65	11.8	38.0	1.6
21	5612.78	-0.57	11.7	45.0	4.7
22	5612.78	-4.26	11.8	40.0	-2.3
23	5612.78	-92.44	11.8	38.0	3.9
24	5612.78	87.25	11.7	37.0	-3.9
25	5612.78	27.21	11.3	43.0	0.8
31	6020.23	-12.44	11.1	51.0	-12.5
32	6020.23	-1.36	11.3	47.0	-3.9
33	6020.23	-1.1	11.4	40.0	-1.6
34	6020.23	6.73	11.5	50.0	-10.2
35	6020.23	2.07	11.6	45.0	-3.9
36	6020.23	11.88	11.8	45.0	0.0
37	6020.23	-5.78	12.0	47.0	-6.3
41	6020.23	6.22	11.4	40.0	0.0
42	6020.23	6.62	11.4	37.0	-0.0
43	6020.23	-12.44	11.2	37.0	-0.0
44	6020.23	-58.15	11.3	38.0	0.0
51	6020.23	-4.42	11.6	39.0	-0.0
52	6020.23	1.47	11.3	39.0	-0.0
53	6020.23	-2.95	10.9	38.0	-0.0
54	6020.23	-31.08	11.0	39.0	-0.0
11	6020.23	18.95	11.6	41.0	2.3
12	6020.23	4.7	11.8	40.0	-2.3
13	6020.23	-86.62	11.6	37.0	1.6
14	6020.23	76.18	11.8	37.0	3.1
15	6020.23	35.65	11.8	39.0	1.6
21	6020.23	-0.4	11.7	45.0	6.3
22	6020.23	-4.26	11.8	40.0	-2.3
23	6020.23	-92.44	11.8	38.0	3.9
24	6020.23	87.34	11.7	37.0	-3.1
25	6020.23	27.21	11.3	43.0	0.8
31	6377.25	-12.35	11.1	52.0	-11.7
32	6377.25	-2.15	11.3	47.0	-10.9
33	6377.25	-0.66	11.3	40.0	2.3
34	6377.25	7.34	11.4	50.0	-4.7
35	6377.25	1.01	11.6	45.0	-13.3
36	6377.25	0.44	11.7	47.0	0.0
37	6377.25	-6.07	12.0	47.0	-5.5
41	6377.25	-59.01	11.3	40.0	-11.2
42	6377.25	55.85	11.0	38.0	1.3
43	6377.25	34.59	11.0	37.0	-3.7
44	6377.25	-111.25	11.1	37.0	2.3
51	6377.25	-1.87	11.6	39.0	-0.0
52	6377.25	7.54	11.3	39.0	-0.0
53	6377.25	-3.74	10.8	38.0	-0.0
54	6377.25	-34.42	10.9	39.0	-0.0
11	6377.25	18.95	11.6	41.0	2.3
12	6377.25	4.7	11.8	40.0	-2.3
13	6377.25	-86.62	11.6	37.0	1.6
14	6377.25	76.09	11.8	37.0	2.3
15	6377.25	35.65	11.8	39.0	1.6
21	6377.25	-0.31	11.7	45.0	7.0
22	6377.25	-4.0	11.8	40.0	-0.0
23	6377.25	-92.44	11.7	38.0	3.9
24	6377.25	87.34	11.7	37.0	-3.1
25	6377.25	27.21	11.3	43.0	0.8
31	6764.84	-12.35	11.1	52.0	-11.7
32	6764.84	-2.15	11.3	47.0	-10.9
33	6764.84	-0.66	11.3	40.0	2.3
34	6764.84	7.34	11.4	50.0	-4.7
35	6764.84	1.01	11.6	45.0	-13.3
36	6764.84	0.44	11.7	47.0	0.0
37	6764.84	-6.07	12.0	47.0	-5.5
41	6764.84	-59.01	11.3	40.0	-11.2
42	6764.84	55.85	11.0	38.0	1.3
43	6764.84	34.59	11.0	37.0	-3.7
44	6764.84	-111.25	11.1	37.0	2.3
51	6764.84	-1.87	11.6	39.0	-0.0
52	6764.84	7.54	11.3	39.0	-0.0
53	6764.84	-3.74	10.8	38.0	-0.0
54	6764.84	-34.42	10.9	39.0	-0.0
11	6764.84	19.03	11.6	41.0	3.1
12	6764.84	4.7	11.8	40.0	-2.3
13	6764.84	-86.62	11.6	37.0	1.6
14	6764.84	76.18	11.8	37.0	3.1
15	6764.84	35.65	11.8	39.0	1.6
21	6764.84	-0.31	11.7	46.0	7.0
22	6764.84	-4.0	11.8	40.0	-0.0
23	6764.84	-92.35	11.8	38.0	4.7
24	6764.84	87.43	11.6	37.0	-2.3
25	6764.84	27.21	11.3	43.0	0.8
31	7735.57	-12.35	11.1	52.0	-11.7
32	7735.57	-2.15	11.3	47.0	-10.9
33	7735.57	-0.66	11.3	40.0	2.3
34	7735.57	7.34	11.4	50.0	-4.7
35	7735.57	1.01	11.6	45.0	-13.3
36	7735.57	0.44	11.7	47.0	0.0
37	7735.57	-6.07	12.0	47.0	-5.5
41	7735.57	-59.01	11.3	40.0	-11.2
42	7735.57	55.85	11.0	38.0	1.3
43	7735.57	34.59	11.0	37.0	-3.7
44	7735.57	-111.25	11.1	37.0	2.3
51	7735.57	-1.87	11.6	39.0	-0.0
52	7735.57	7.54	11.3	39.0	-0.0
53	7735.57	-3.74	10.8	38.0	-0.0
54	7735.57	-34.42	10.9	39.0	-0.0
11	7735.57	19.03	11.6	41.0	3.1
12	7735.57	4.7	11.8	40.0	-2.3
13	7735.57	-86.7	11.6	37.0	0.8
14	7735.57	76.18	11.8	37.0	3.1
15	7735.57	35.65	11.8	39.0	1.6
21	7735.57	-0.31	11.7	47.0	7.0
22	7735.57	-4.0	11.8	40.0	-0.0
23	7735.57	-92.44	11.8	39.0	3.9
24	7735.57	87.43	11.7	37.0	-2.3
25	7735.57	27.21	11.3	43.0	0.8
31	522.26	0.48	11.3	52.0	-6.3
32	522.26	-0.57	11.4	46.0	3.1
33	522.26	-3.82	11.5	41.0	3.1
34	522.26	-2.07	11.6	49.0	-7.0
35	522.26	0.92	11.6	45.0	1.6
36	522.26	-0.73	11.8	47.0	0.0
37	522.26	-6.36	12.0	49.0	-0.0
41	522.26	-3.63	11.4	40.0	0.0
42	522.26	1.34	11.4	38.0	-0.0
43	522.26	11.21	11.2	37.0	-0.0
44	522.26	-35.74	11.4	37.0	0.0
51	522.26	-19.8	11.6	40.0	13.7
52	522.26	-11.89	11.3	39.0	-0.0
53	522.26	-0.48	11.0	38.0	-0.0
54	522.26	-46.9	11.1	39.0	-0.0
11	522.26	9.8	11.6	41.0	-4.7
12	522.26	0.31	11.8	40.0	0.8
13	522.26	-86.0	11.6	37.0	2.3
14	522.26	84.79	11.8	37.0	-2.3
15	522.26	35.65	11.8	39.0	0.0
21	522.26	-12.7	11.7	45.0	0.8
22	522.26	-13.05	11.8	41.0	1.6
23	522.26	-89.54	11.8	38.0	2.3
24	522.26	85.93	11.7	37.0	1.6
25	522.26	30.29	11.3	43.0	-0.8
31	1627.91	-10.68	11.3	51.0	-7.0
32	1627.91	-1.1	11.5	45.0	-1.6
33	1627.91	-4.0	11.5	41.0	1.6
34	1627.91	10.95	11.6	52.0	-7.0
35	1627.91	0.31	11.6	45.0	-2.3
36	1627.91	1.03	11.8	48.0	0.0
37	1627.91	-6.95	12.0	45.0	-0.0
41	1627.91	-2.92	11.4	40.0	0.0
42	1627.91	7.32	11.4	38.0	-0.0
43	1627.91	-12.88	11.3	38.0	-0.0
44	1627.91	-46.99	11.4	38.0	0.0
51	1627.91	1.21	11.6	40.0	-0.0
52	1627.91	-1.87	11.3	38.0	-0.0
53	1627.91	-6.9	11.1	38.0	-0.0
54	1627.91	-52.62	11.2	39.0	-0.0
11	1627.91	9.89	11.6	42.0	-3.9
12	1627.91	0.04	11.8	40.0	-1.6
13	1627.91	-86.0	11.6	37.0	2.3
14	1627.91	84.62	11.7	37.0	-3.9
15	1627.91	35.65	11.8	39.0	0.0
21	1627.91	-12.7	11.7	44.0	0.8
22	1627.91	-12.97	11.7	41.0	2.3
23	1627.91	-89.45	11.7	38.0	3.1
24	1627.91	85.93	11.7	37.0	1.6
25	1627.91	30.29	11.3	43.0	-0.8
31	2209.25	-10.59	11.3	49.0	-6.3
32	2209.25	-1.27	11.5	45.0	-3.1
33	2209.25	-4.0	11.5	41.0	1.6
34	2209.25	10.95	11.6	51.0	-7.0
35	2209.25	0.22	11.6	45.0	-3.1
36	2209.25	1.03	11.8	48.0	0.0
37	2209.25	-6.95	12.1	62.0	-6.3
41	2209.25	-2.84	11.4	41.0	0.0
42	2209.25	7.93	11.4	38.0	-0.0
43	2209.25	-12.88	11.3	38.0	-0.0
44	2209.25	-47.69	11.4	38.0	0.0
51	2209.25	2.35	11.6	40.0	-0.0
52	2209.25	-1.87	11.3	38.0	-0.0
53	2209.25	-6.9	11.1	39.0	-0.0
54	2209.25	-52.79	11.2	39.0	-0.0
11	2209.25	9.71	11.6	42.0	-5.5
12	2209.25	-0.22	11.8	40.0	-3.9
13	2209.25	-86.0	11.6	37.0	2.3
14	2209.25	84.53	11.8	37.0	-4.7
15	2209.25	35.65	11.8	39.0	0.0
21	2209.25	-12.18	11.7	45.0	5.5
22	2209.25	-11.38	11.7	44.0	16.4
23	2209.25	-89.45	11.7	38.0	3.1
24	2209.25	86.11	11.6	37.0	3.1
25	2209.25	30.2	11.3	43.0	-1.6
31	2420.34	-10.59	11.3	49.0	-6.3
32	2420.34	-0.75	11.5	44.0	1.6
33	2420.34	-4.0	11.5	41.0	1.6
34	2420.34	10.95	11.6	50.0	-7.0
35	2420.34	0.4	11.6	45.0	-1.6
36	2420.34	0.73	11.8	47.0	0.0
37	2420.34	-6.95	12.0	50.0	-6.3
41	2420.34	-3.63	11.4	40.0	0.0
42	2420.34	6.97	11.4	38.0	-0.0
43	2420.34	-12.88	11.2	38.0	-0.0
44	2420.34	-46.11	11.4	38.0	0.0
51	2420.34	-1.6	11.6	40.0	-0.0
52	2420.34	-6.7	11.3	38.0	-0.0
53	2420.34	-1.45	11.1	38.0	-0.0
54	2420.34	-48.31	11.2	39.0	-0.0
11	2420.34	9.63	11.6	42.0	-6.3
12	2420.34	-0.22	11.8	40.0	-3.9
13	2420.34	-86.0	11.6	37.0	2.3
14	2420.34	84.53	11.7	37.0	-4.7
15	2420.34	35.65	11.8	39.0	0.0
21	2420.34	-12.18	11.7	45.0	5.5
22	2420.34	-11.38	11.7	45.0	16.4
23	2420.34	-89.45	11.8	38.0	3.1
24	2420.34	86.2	11.7	37.0	3.9
25	2420.34	30.2	11.3	43.0	-1.6
31	3784.61	-12.53	11.3	48.0	-5.5
32	3784.61	-1.27	11.5	45.0	-3.1
33	3784.61	-3.74	11.5	41.0	3.9
34	3784.61	10.33	11.6	48.0	-5.5
35	3784.61	0.13	11.7	45.0	-3.9
36	3784.61	-31.23	11.7	51.0	0.0
37	3784.61	-7.24	12.0	52.0	0.8
41	3784.61	-2.4	11.3	41.0	2.3
42	3784.61	7.93	11.3	38.0	-2.3
43	3784.61	-12.88	11.2	38.0	0.8
44	3784.61	-47.6	11.3	38.0	2.3
51	3784.61	5.69	11.6	40.0	-0.8
52	3784.61	-1.87	11.3	39.0	2.3
53	3784.61	-6.73	11.1	38.0	-0.0
54	3784.61	-54.99	11.1	40.0	2.3
11	3784.61	9.71	11.6	42.0	-5.5
12	3784.61	-0.22	11.8	41.0	-3.9
13	3784.61	-86.0	11.5	37.0	2.3
14	3784.61	84.62	11.7	37.0	-3.9
15	3784.61	35.65	11.8	39.0	0.0
21	3784.61	-12.18	11.7	46.0	5.5
22	3784.61	-11.47	11.7	48.0	15.6
23	3784.61	-89.45	11.7	39.0	3.1
24	3784.61	86.11	11.6	38.0	3.1
25	3784.61	30.2	11.3	44.0	-1.6
31	4526.09	-12.62	11.3	48.0	-6.3
32	4526.09	-1.1	11.4	45.0	-1.6
33	4526.09	-4.0	11.5	41.0	1.6
34	4526.09	9.36	11.6	50.0	-14.1
35	4526.09	0.4	11.7	45.0	-1.6
36	4526.09	1.03	11.8	49.0	0.0
37	4526.09	-7.54	12.0	56.0	-6.3
41	4526.09	-1.78	11.4	41.0	0.0
42	4526.09	10.4	11.4	38.0	-0.0
43	4526.09	-12.88	11.2	38.0	-0.0
44	4526.09	-43.91	11.3	38.0	0.0
51	4526.09	4.29	11.6	40.0	-0.0
52	4526.09	-1.96	11.3	39.0	-0.0
53	4526.09	-6.46	11.1	39.0	-0.0
54	4526.09	-52.18	11.2	40.0	-0.0
11	4526.09	9.71	11.6	43.0	-5.5
12	4526.09	-0.22	11.8	41.0	-3.9
13	4526.09	-86.0	11.5	37.0	2.3
14	4526.09	84.62	11.7	38.0	-3.9
15	4526.09	35.65	11.8	39.0	0.0
21	4526.09	-12.09	11.7	47.0	6.3
22	4526.09	-11.47	11.7	48.0	15.6
23	4526.09	-89.45	11.7	39.0	3.1
24	4526.09	86.11	11.6	38.0	3.1
25	4526.09	30.2	11.3	44.0	-1.6
31	10346.32	-12.26	11.2	49.0	-7.0
32	10346.32	-0.57	11.4	45.0	3.1
33	10346.32	-4.35	11.5	42.0	-1.6
34	10346.32	10.86	11.6	49.0	-7.8
35	10346.32	0.84	11.6	45.0	3.1
36	10346.32	1.03	11.8	45.0	0.0
37	10346.32	-7.54	12.0	46.0	-0.0
41	10346.32	-4.15	11.4	41.0	0.0
42	10346.32	3.01	11.4	38.0	-0.0
43	10346.32	-13.05	11.2	39.0	-0.0
44	10346.32	-42.24	11.4	39.0	0.0
51	10346.32	3.85	11.6	41.0	1.6
52	10346.32	-13.03	11.3	40.0	2.3
53	10346.32	2.59	10.9	39.0	-0.0
54	10346.32	-54.37	11.0	40.0	2.3
11	10346.32	9.63	11.6	44.0	-6.3
12	10346.32	-0.22	11.8	42.0	-3.9
13	10346.32	-86.0	11.6	38.0	2.3
14	10346.32	84.62	11.7	38.0	-3.9
15	10346.32	35.74	11.8	40.0	0.8
21	10346.32	-12.18	11.7	47.0	5.5
22	10346.32	-11.47	11.7	48.0	15.6
23	10346.32	-89.45	11.7	40.0	3.1
24	10346.32	86.11	11.6	42.0	3.1
25	10346.32	30.2	11.3	44.0	-1.6
31	12287.13	-12.62	11.3	48.0	-6.3
32	12287.13	-14.64	11.4	46.0	-4.7
33	12287.13	1.8	11.4	42.0	-3.1
34	12287.13	2.33	11.5	49.0	-13.3
35	12287.13	9.19	11.6	46.0	-3.9
36	12287.13	-13.05	11.7	45.0	0.0
37	12287.13	-7.83	12.0	46.0	-0.0
41	12287.13	-3.54	11.4	41.0	0.0
42	12287.13	3.89	11.3	39.0	-0.0
43	12287.13	0.57	11.2	38.0	-0.0
44	12287.13	-40.04	11.3	38.0	0.0
51	12287.13	2.97	11.6	41.0	-0.0
52	12287.13	-1.96	11.3	40.0	-0.0
53	12287.13	1.89	10.8	39.0	-0.0
54	12287.13	-37.85	10.9	40.0	-0.0
11	12287.13	10.07	11.6	43.0	-2.3
12	12287.13	-0.22	11.8	42.0	-3.9
13	12287.13	-86.44	11.6	38.0	-1.6
14	12287.13	84.97	11.7	38.0	-0.8
15	12287.13	35.65	11.8	40.0	0.0
21	12287.13	-12.0	11.7	47.0	7.0
22	12287.13	-12.0	11.7	47.0	10.9
23	12287.13	-89.36	11.7	40.0	3.9
24	12287.13	86.02	11.6	38.0	2.3
25	12287.13	30.2	11.3	44.0	-1.6
31	13589.3	-10.68	11.2	49.0	-7.0
32	13589.3	-0.66	11.4	45.0	2.3
33	13589.3	2.42	11.4	41.0	2.3
34	13589.3	9.36	11.5	57.0	-21.1
35	13589.3	0.84	11.6	47.0	2.3
36	13589.3	0.73	11.7	47.0	0.0
37	13589.3	-7.83	12.0	46.0	-0.0
41	13589.3	-2.31	11.4	42.0	0.0
42	13589.3	8.02	11.3	39.0	-0.0
43	13589.3	-5.23	11.2	38.0	-0.0
44	13589.3	-44.53	11.3	39.0	0.0
51	13589.3	-2.13	11.6	41.0	-0.0
52	13589.3	-6.79	11.3	40.0	-0.0
53	13589.3	5.85	11.0	39.0	-0.0
54	13589.3	-44.62	11.1	40.0	-0.0
11	13589.3	9.63	11.6	43.0	-6.3
12	13589.3	-0.22	11.8	42.0	-3.9
13	13589.3	-86.0	11.6	38.0	2.3
14	13589.3	84.79	11.8	38.0	-2.3
15	13589.3	35.74	11.8	40.0	0.8
21	13589.3	-12.35	11.7	47.0	3.9
22	13589.3	-12.0	11.8	45.0	10.9
23	13589.3	-89.36	11.8	40.0	3.9
24	13589.3	86.02	11.7	38.0	2.3
25	13589.3	30.2	11.3	44.0	-1.6
31	191.71	-12.53	11.2	42.0	-5.5
32	191.71	-3.03	11.4	40.0	3.1
33	191.71	0.75	11.4	37.0	-1.6
34	191.71	6.55	11.5	44.0	-28.2
35	191.71	1.54	11.6	40.0	8.6
36	191.71	1.61	11.7	44.0	4.7
37	191.71	-6.36	12.0	52.0	-6.3
41	191.71	-1.08	11.3	37.0	-9.4
42	191.71	-0.07	11.3	35.0	2.3
43	191.71	3.03	11.2	35.0	1.6
44	191.71	-41.45	11.3	35.0	-7.0
51	191.71	-5.21	11.6	36.0	-3.1
52	191.71	-2.22	11.2	36.0	0.8
53	191.71	-0.13	11.0	35.0	-0.0
54	191.71	-39.25	11.1	36.0	-1.6
11	191.71	12.35	11.6	38.0	-9.4
12	191.71	3.3	11.8	37.0	-3.9
13	191.71	-89.25	11.6	34.0	4.7
14	191.71	82.15	11.8	33.0	-1.6
15	191.71	35.65	11.8	35.0	0.0
21	191.71	-22.99	11.7	40.0	2.3
22	191.71	0.57	11.7	40.0	7.8
23	191.71	-95.43	11.8	36.0	3.9
24	191.71	84.62	11.7	34.0	1.6
25	191.71	31.25	11.3	39.0	-0.8
31	841.97	-10.59	11.3	45.0	-6.3
32	841.97	-3.12	11.4	42.0	2.3
33	841.97	0.66	11.3	40.0	-2.3
34	841.97	8.31	11.4	51.0	-30.5
35	841.97	1.1	11.6	43.0	2.3
36	841.97	1.03	11.7	47.0	0.0
37	841.97	-6.36	12.0	55.0	-7.0
41	841.97	-1.43	11.3	40.0	-6.3
42	841.97	8.2	11.3	37.0	-0.8
43	841.97	-5.23	11.1	37.0	0.8
44	841.97	-44.35	11.3	37.0	-3.1
51	841.97	-1.87	11.6	39.0	-3.1
52	841.97	-10.84	11.3	38.0	2.3
53	841.97	8.57	11.0	37.0	-0.0
54	841.97	-45.32	11.1	39.0	-1.6
11	841.97	10.42	11.6	40.0	-3.9
12	841.97	3.56	11.8	39.0	-0.8
13	841.97	-86.26	11.6	37.0	3.1
14	841.97	80.84	11.8	36.0	-1.6
15	841.97	35.65	11.8	37.0	-0.8
21	841.97	-20.35	11.7	43.0	0.0
22	841.97	-0.31	11.8	41.0	4.7
23	841.97	-92.09	11.8	38.0	1.6
24	841.97	84.7	11.7	36.0	0.8
25	841.97	31.25	11.4	41.0	-0.0
31	1057.86	-10.59	11.4	46.0	-6.3
32	1057.86	-3.21	11.5	43.0	1.6
33	1057.86	1.1	11.5	40.0	1.6
34	1057.86	10.33	11.6	53.0	-12.5
35	1057.86	0.75	11.7	44.0	-0.8
36	1057.86	1.03	11.8	45.0	0.0
37	1057.86	-6.66	12.0	49.0	-9.4
41	1057.86	-6.18	11.4	40.0	0.0
42	1057.86	3.01	11.3	38.0	-0.0
43	1057.86	-0.13	11.1	37.0	-0.0
44	1057.86	-44.26	11.2	38.0	0.0
51	1057.86	-7.05	11.6	40.0	-0.0
52	1057.86	1.91	11.3	38.0	-0.0
53	1057.86	-11.3	11.1	38.0	-0.0
54	1057.86	-41.63	11.2	39.0	-0.0
11	1057.86	10.59	11.6	41.0	-2.3
12	1057.86	3.56	11.8	39.0	-0.8
13	1057.86	-86.26	11.6	37.0	3.1
14	1057.86	80.84	11.8	37.0	-1.6
15	1057.86	35.65	11.8	38.0	0.0
21	1057.86	-20.26	11.7	43.0	0.8
22	1057.86	-0.22	11.8	41.0	5.5
23	1057.86	-92.0	11.8	38.0	2.3
24	1057.86	84.7	11.7	37.0	0.8
25	1057.86	31.25	11.4	42.0	-0.0
31	1475.12	-10.59	11.2	47.0	-6.3
32	1475.12	-3.74	11.4	43.0	-3.1
33	1475.12	1.19	11.4	40.0	2.3
34	1475.12	10.86	11.5	53.0	-7.8
35	1475.12	0.04	11.7	45.0	-7.0
36	1475.12	1.03	11.8	49.0	0.0
37	1475.12	-6.66	12.0	47.0	-0.0
41	1475.12	-189.74	11.4	41.0	1.6
42	1475.12	39.41	11.2	38.0	5.8
43	1475.12	-89.71	11.1	39.0	1.6
44	1475.12	1.19	11.2	38.0	1.6
51	1475.12	5.52	11.6	40.0	-2.3
52	1475.12	-1.87	11.3	39.0	1.6
53	1475.12	-6.64	11.1	38.0	0.8
54	1475.12	-55.16	11.2	39.0	0.8
11	1475.12	10.68	11.6	41.0	-1.6
12	1475.12	3.56	11.8	40.0	-0.8
13	1475.12	-86.35	11.6	37.0	2.3
14	1475.12	80.92	11.8	37.0	-0.8
15	1475.12	35.74	11.8	38.0	0.0
21	1475.12	-20.09	11.7	44.0	2.3
22	1475.12	-0.31	11.8	42.0	4.7
23	1475.12	-92.0	11.8	38.0	2.3
24	1475.12	84.62	11.7	37.0	-0.0
25	1475.12	31.25	11.3	42.0	-0.0
31	1745.92	-10.59	10.8	47.0	-6.3
32	1745.92	-3.12	11.3	44.0	2.3
33	1745.92	0.92	11.5	40.0	0.0
34	1745.92	10.42	11.6	54.0	-11.7
35	1745.92	1.1	11.7	45.0	2.3
36	1745.92	0.44	11.8	47.0	0.0
37	1745.92	-6.66	12.0	47.0	-0.0
41	1745.92	-10.75	11.4	41.0	0.0
42	1745.92	3.1	11.4	38.0	-0.0
43	1745.92	-5.23	11.2	38.0	-0.0
44	1745.92	-37.58	11.3	38.0	0.0
51	1745.92	-2.4	11.6	40.0	-0.0
52	1745.92	-5.03	11.3	39.0	-0.0
53	1745.92	5.76	10.9	38.0	-0.0
54	1745.92	-48.22	11.0	39.0	-0.0
11	1745.92	10.51	11.6	41.0	-3.1
12	1745.92	3.47	11.8	40.0	-1.6
13	1745.92	-86.35	11.6	37.0	2.3
14	1745.92	80.84	11.8	37.0	-1.6
15	1745.92	35.65	11.8	39.0	-0.8
21	1745.92	-20.44	11.7	44.0	-0.8
22	1745.92	-0.22	11.8	42.0	5.5
23	1745.92	-92.18	11.8	38.0	0.8
